"Year","Period","labor force participation rate","employment-population ratio","labor force","employment","unemployment","unemployment rate","State","Date"
2007,"Aug",63.2,60.7,1736755,1667620,69135,4,"oklahoma",2007-08-01
2007,"Sep",63.2,60.7,1738212,1669893,68319,3.9,"oklahoma",2007-09-01
2007,"Oct",63.2,60.7,1739826,1672934,66892,3.8,"oklahoma",2007-10-01
2007,"Nov",63.2,60.8,1741208,1676397,64811,3.7,"oklahoma",2007-11-01
2007,"Dec",63.1,60.9,1742513,1680326,62187,3.6,"oklahoma",2007-12-01
2008,"Jan",63.1,61,1744005,1684469,59536,3.4,"oklahoma",2008-01-01
2008,"Feb",63.2,61.1,1745877,1688464,57413,3.3,"oklahoma",2008-02-01
2008,"Mar",63.2,61.2,1748372,1692044,56328,3.2,"oklahoma",2008-03-01
2008,"Apr",63.3,61.2,1751558,1695060,56498,3.2,"oklahoma",2008-04-01
2008,"May",63.4,61.3,1755500,1697791,57709,3.3,"oklahoma",2008-05-01
2008,"Jun",63.5,61.3,1760039,1700470,59569,3.4,"oklahoma",2008-06-01
2008,"Jul",63.6,61.3,1764560,1702990,61570,3.5,"oklahoma",2008-07-01
2008,"Aug",63.6,61.3,1768593,1704998,63595,3.6,"oklahoma",2008-08-01
2008,"Sep",63.7,61.3,1771821,1705761,66060,3.7,"oklahoma",2008-09-01
2008,"Oct",63.7,61.2,1774441,1704731,69710,3.9,"oklahoma",2008-10-01
2008,"Nov",63.7,61,1776681,1701577,75104,4.2,"oklahoma",2008-11-01
2008,"Dec",63.7,60.7,1778975,1696493,82482,4.6,"oklahoma",2008-12-01
2009,"Jan",63.7,60.5,1781891,1690454,91437,5.1,"oklahoma",2009-01-01
2009,"Feb",63.8,60.2,1785814,1684972,100842,5.6,"oklahoma",2009-02-01
2009,"Mar",63.9,60,1790642,1681258,109384,6.1,"oklahoma",2009-03-01
2009,"Apr",64,59.9,1795557,1679463,116094,6.5,"oklahoma",2009-04-01
2009,"May",64.1,59.8,1799030,1678401,120629,6.7,"oklahoma",2009-05-01
2009,"Jun",64.1,59.7,1800018,1676941,123077,6.8,"oklahoma",2009-06-01
2009,"Jul",63.9,59.5,1798063,1674250,123813,6.9,"oklahoma",2009-07-01
2009,"Aug",63.7,59.3,1793551,1670068,123483,6.9,"oklahoma",2009-08-01
2009,"Sep",63.4,59.1,1788086,1665079,123007,6.9,"oklahoma",2009-09-01
2009,"Oct",63.2,58.8,1783219,1660320,122899,6.9,"oklahoma",2009-10-01
2009,"Nov",63,58.7,1780013,1656898,123115,6.9,"oklahoma",2009-11-01
2009,"Dec",62.9,58.6,1778710,1655363,123347,6.9,"oklahoma",2009-12-01
2010,"Jan",62.9,58.5,1778489,1655392,123097,6.9,"oklahoma",2010-01-01
2010,"Feb",62.8,58.5,1778196,1656054,122142,6.9,"oklahoma",2010-02-01
2010,"Mar",62.7,58.5,1777092,1656629,120463,6.8,"oklahoma",2010-03-01
2010,"Apr",62.6,58.4,1774986,1656831,118155,6.7,"oklahoma",2010-04-01
2010,"May",62.4,58.4,1772221,1656782,115439,6.5,"oklahoma",2010-05-01
2010,"Jun",62.3,58.3,1769372,1656420,112952,6.4,"oklahoma",2010-06-01
2010,"Jul",62.1,58.2,1767245,1655861,111384,6.3,"oklahoma",2010-07-01
2010,"Aug",62.1,58.2,1766206,1655501,110705,6.3,"oklahoma",2010-08-01
2010,"Sep",62,58.1,1765541,1655235,110306,6.2,"oklahoma",2010-09-01
2010,"Oct",61.9,58.1,1764737,1655106,109631,6.2,"oklahoma",2010-10-01
2010,"Nov",61.8,58,1763703,1655330,108373,6.1,"oklahoma",2010-11-01
2010,"Dec",61.8,58,1762506,1656155,106351,6,"oklahoma",2010-12-01
2011,"Jan",61.7,58.1,1761334,1657554,103780,5.9,"oklahoma",2011-01-01
2011,"Feb",61.6,58.1,1760014,1658921,101093,5.7,"oklahoma",2011-02-01
2011,"Mar",61.5,58.1,1758449,1659756,98693,5.6,"oklahoma",2011-03-01
2011,"Apr",61.5,58.1,1757162,1660123,97039,5.5,"oklahoma",2011-04-01
2011,"May",61.4,58,1756957,1660492,96465,5.5,"oklahoma",2011-05-01
2011,"Jun",61.4,58,1758269,1661525,96744,5.5,"oklahoma",2011-06-01
2011,"Jul",61.5,58.1,1761266,1663837,97429,5.5,"oklahoma",2011-07-01
2011,"Aug",61.6,58.2,1765607,1667458,98149,5.6,"oklahoma",2011-08-01
2011,"Sep",61.7,58.3,1770709,1672224,98485,5.6,"oklahoma",2011-09-01
2011,"Oct",61.8,58.4,1775848,1677717,98131,5.5,"oklahoma",2011-10-01
2011,"Nov",61.9,58.6,1780132,1683084,97048,5.5,"oklahoma",2011-11-01
2011,"Dec",62,58.7,1783060,1687655,95405,5.4,"oklahoma",2011-12-01
2012,"Jan",62,58.8,1784983,1691489,93494,5.2,"oklahoma",2012-01-01
2012,"Feb",62.1,58.9,1786647,1694900,91747,5.1,"oklahoma",2012-02-01
2012,"Mar",62.1,58.9,1788283,1697646,90637,5.1,"oklahoma",2012-03-01
2012,"Apr",62.1,59,1789790,1699549,90241,5,"oklahoma",2012-04-01
2012,"May",62.1,59,1791424,1701057,90367,5,"oklahoma",2012-05-01
2012,"Jun",62.1,59,1793231,1702583,90648,5.1,"oklahoma",2012-06-01
2012,"Jul",62.1,59,1795038,1704304,90734,5.1,"oklahoma",2012-07-01
2012,"Aug",62.2,59,1796942,1706250,90692,5,"oklahoma",2012-08-01
2012,"Sep",62.2,59,1798877,1708095,90782,5,"oklahoma",2012-09-01
2012,"Oct",62.2,59,1800055,1708999,91056,5.1,"oklahoma",2012-10-01
2012,"Nov",62.1,59,1799913,1708423,91490,5.1,"oklahoma",2012-11-01
2012,"Dec",62,58.9,1798616,1706621,91995,5.1,"oklahoma",2012-12-01
2013,"Jan",61.9,58.7,1796774,1704237,92537,5.2,"oklahoma",2013-01-01
2013,"Feb",61.8,58.6,1795146,1702208,92938,5.2,"oklahoma",2013-02-01
2013,"Mar",61.8,58.6,1794473,1701502,92971,5.2,"oklahoma",2013-03-01
2013,"Apr",61.8,58.6,1795137,1702473,92664,5.2,"oklahoma",2013-04-01
2013,"May",61.8,58.6,1796396,1704077,92319,5.1,"oklahoma",2013-05-01
2013,"Jun",61.7,58.6,1797338,1705119,92219,5.1,"oklahoma",2013-06-01
2013,"Jul",61.7,58.5,1797307,1704971,92336,5.1,"oklahoma",2013-07-01
2013,"Aug",61.6,58.4,1795837,1703616,92221,5.1,"oklahoma",2013-08-01
2013,"Sep",61.5,58.3,1793296,1701646,91650,5.1,"oklahoma",2013-09-01
2013,"Oct",61.4,58.2,1790746,1699899,90847,5.1,"oklahoma",2013-10-01
2013,"Nov",61.3,58.2,1788840,1698993,89847,5,"oklahoma",2013-11-01
2013,"Dec",61.2,58.1,1787341,1698821,88520,5,"oklahoma",2013-12-01
2014,"Jan",61.1,58.1,1785736,1699028,86708,4.9,"oklahoma",2014-01-01
2014,"Feb",61,58.1,1783974,1699449,84525,4.7,"oklahoma",2014-02-01
2014,"Mar",60.9,58.1,1782355,1699980,82375,4.6,"oklahoma",2014-03-01
2014,"Apr",60.8,58.1,1781098,1700604,80494,4.5,"oklahoma",2014-04-01
2014,"May",60.8,58.1,1780883,1702092,78791,4.4,"oklahoma",2014-05-01
2014,"Jun",60.8,58.2,1782503,1705212,77291,4.3,"oklahoma",2014-06-01
2014,"Jul",60.9,58.3,1785678,1709626,76052,4.3,"oklahoma",2014-07-01
2014,"Aug",61,58.4,1790021,1714951,75070,4.2,"oklahoma",2014-08-01
2014,"Sep",61.1,58.6,1794990,1720755,74235,4.1,"oklahoma",2014-09-01
2014,"Oct",61.2,58.7,1799857,1726541,73316,4.1,"oklahoma",2014-10-01
2014,"Nov",61.3,58.8,1804243,1731784,72459,4,"oklahoma",2014-11-01
2014,"Dec",61.4,59,1808692,1736448,72244,4,"oklahoma",2014-12-01
2015,"Jan",61.5,59.1,1813648,1740647,73001,4,"oklahoma",2015-01-01
2015,"Feb",61.7,59.2,1818867,1744211,74656,4.1,"oklahoma",2015-02-01
2015,"Mar",61.8,59.2,1823690,1747012,76678,4.2,"oklahoma",2015-03-01
2015,"Apr",61.9,59.2,1827272,1748825,78447,4.3,"oklahoma",2015-04-01
2015,"May",61.9,59.2,1828834,1749307,79527,4.3,"oklahoma",2015-05-01
2015,"Jun",61.8,59.1,1828173,1748366,79807,4.4,"oklahoma",2015-06-01
2015,"Jul",61.7,59,1826170,1746645,79525,4.4,"oklahoma",2015-07-01
2015,"Aug",61.6,58.9,1823735,1744694,79041,4.3,"oklahoma",2015-08-01
2015,"Sep",61.5,58.9,1821679,1743041,78638,4.3,"oklahoma",2015-09-01
2015,"Oct",61.5,58.8,1821067,1742362,78705,4.3,"oklahoma",2015-10-01
2015,"Nov",61.5,58.8,1822170,1742760,79410,4.4,"oklahoma",2015-11-01
2015,"Dec",61.5,58.8,1823974,1743519,80455,4.4,"oklahoma",2015-12-01
2016,"Jan",61.5,58.8,1825278,1743713,81565,4.5,"oklahoma",2016-01-01
2016,"Feb",61.5,58.7,1825449,1742793,82656,4.5,"oklahoma",2016-02-01
2016,"Mar",61.5,58.6,1824396,1740720,83676,4.6,"oklahoma",2016-03-01
2016,"Apr",61.4,58.5,1822517,1737790,84727,4.6,"oklahoma",2016-04-01
2016,"May",61.3,58.4,1820290,1734516,85774,4.7,"oklahoma",2016-05-01
2016,"Jun",61.2,58.3,1818130,1731613,86517,4.8,"oklahoma",2016-06-01
2016,"Jul",61.1,58.2,1816449,1729685,86764,4.8,"oklahoma",2016-07-01
2016,"Aug",61,58.1,1815346,1728822,86524,4.8,"oklahoma",2016-08-01
2016,"Sep",61,58.1,1814459,1728573,85886,4.7,"oklahoma",2016-09-01
2016,"Oct",60.9,58.1,1813225,1728459,84766,4.7,"oklahoma",2016-10-01
2016,"Nov",60.9,58.1,1811787,1728653,83134,4.6,"oklahoma",2016-11-01
2016,"Dec",60.8,58.1,1810688,1729476,81212,4.5,"oklahoma",2016-12-01
2017,"Jan",60.8,58.1,1810280,1731013,79267,4.4,"oklahoma",2017-01-01
2017,"Feb",60.8,58.2,1810692,1733336,77356,4.3,"oklahoma",2017-02-01
2017,"Mar",60.9,58.3,1811936,1736281,75655,4.2,"oklahoma",2017-03-01
2017,"Apr",60.9,58.4,1814313,1739992,74321,4.1,"oklahoma",2017-04-01
2017,"May",61,58.6,1817808,1744418,73390,4,"oklahoma",2017-05-01
2017,"Jun",61.2,58.7,1821622,1748771,72851,4,"oklahoma",2017-06-01
2017,"Jul",61.3,58.8,1824900,1752323,72577,4,"oklahoma",2017-07-01
2017,"Aug",61.3,58.9,1827186,1754860,72326,4,"oklahoma",2017-08-01
2017,"Sep",61.3,58.9,1828537,1756631,71906,3.9,"oklahoma",2017-09-01
2017,"Oct",61.3,59,1829311,1758109,71202,3.9,"oklahoma",2017-10-01
2017,"Nov",61.3,59,1829780,1759464,70316,3.8,"oklahoma",2017-11-01
2017,"Dec",61.4,59,1830382,1761160,69222,3.8,"oklahoma",2017-12-01
2018,"Jan",61.4,59.1,1831536,1763627,67909,3.7,"oklahoma",2018-01-01
2018,"Feb",61.4,59.2,1833233,1766854,66379,3.6,"oklahoma",2018-02-01
2018,"Mar",61.5,59.3,1834709,1770147,64562,3.5,"oklahoma",2018-03-01
2018,"Apr",61.5,59.4,1834720,1772313,62407,3.4,"oklahoma",2018-04-01
2018,"May",61.4,59.4,1832883,1772700,60183,3.3,"oklahoma",2018-05-01
2018,"Jun",61.3,59.3,1829926,1771734,58192,3.2,"oklahoma",2018-06-01
2018,"Jul",61.1,59.2,1826644,1770044,56600,3.1,"oklahoma",2018-07-01
2018,"Aug",61,59.2,1823936,1768192,55744,3.1,"oklahoma",2018-08-01
2018,"Sep",60.9,59.1,1822416,1766581,55835,3.1,"oklahoma",2018-09-01
2018,"Oct",60.9,59,1822390,1765673,56717,3.1,"oklahoma",2018-10-01
2018,"Nov",60.9,59,1823766,1765886,57880,3.2,"oklahoma",2018-11-01
2018,"Dec",61,59,1826068,1767301,58767,3.2,"oklahoma",2018-12-01
2019,"Jan",61,59.1,1828407,1769415,58992,3.2,"oklahoma",2019-01-01
2019,"Feb",61.1,59.1,1830271,1771837,58434,3.2,"oklahoma",2019-02-01
2019,"Mar",61.1,59.2,1831661,1774252,57409,3.1,"oklahoma",2019-03-01
2019,"Apr",61.1,59.2,1832954,1776621,56333,3.1,"oklahoma",2019-04-01
2019,"May",61.1,59.3,1834399,1778716,55683,3,"oklahoma",2019-05-01
2019,"Jun",61.2,59.3,1836110,1780281,55829,3,"oklahoma",2019-06-01
2019,"Jul",61.2,59.3,1838190,1781445,56745,3.1,"oklahoma",2019-07-01
2019,"Aug",61.2,59.3,1840520,1782637,57883,3.1,"oklahoma",2019-08-01
2019,"Sep",61.3,59.3,1842891,1784481,58410,3.2,"oklahoma",2019-09-01
2019,"Oct",61.3,59.3,1844494,1786198,58296,3.2,"oklahoma",2019-10-01
2019,"Nov",61.2,59.3,1844480,1786699,57781,3.1,"oklahoma",2019-11-01
2019,"Dec",61.1,59.2,1842274,1784921,57353,3.1,"oklahoma",2019-12-01
2020,"Jan",61,59.1,1838271,1780907,57364,3.1,"oklahoma",2020-01-01
2020,"Feb",60.8,58.9,1833477,1775459,58018,3.2,"oklahoma",2020-02-01
2020,"Mar",60.6,58.7,1829534,1770475,59059,3.2,"oklahoma",2020-03-01
2020,"Apr",59.7,52.3,1803349,1577690,225659,12.5,"oklahoma",2020-04-01
2020,"May",60.5,54.6,1826774,1648294,178480,9.8,"oklahoma",2020-05-01
2020,"Jun",60.4,55.4,1826978,1676501,150477,8.2,"oklahoma",2020-06-01
2020,"Jul",60.8,56.3,1839352,1703499,135853,7.4,"oklahoma",2020-07-01
2020,"Aug",60.8,56.9,1841586,1724940,116646,6.3,"oklahoma",2020-08-01
2020,"Sep",61.1,57.4,1851630,1741504,110126,5.9,"oklahoma",2020-09-01
2020,"Oct",61.1,57.7,1853406,1751641,101765,5.5,"oklahoma",2020-10-01
2020,"Nov",61.1,57.9,1856097,1757490,98607,5.3,"oklahoma",2020-11-01
2020,"Dec",61.1,57.9,1856855,1760434,96421,5.2,"oklahoma",2020-12-01
2021,"Jan",61,58,1855859,1762527,93332,5,"oklahoma",2021-01-01
2021,"Feb",61,58,1856200,1765096,91104,4.9,"oklahoma",2021-02-01
2021,"Mar",61,58.1,1857933,1768922,89011,4.8,"oklahoma",2021-03-01
2021,"Apr",61.1,58.2,1860153,1773320,86833,4.7,"oklahoma",2021-04-01
2021,"May",61.1,58.3,1861606,1777827,83779,4.5,"oklahoma",2021-05-01
2021,"Jun",61,58.4,1862082,1781827,80255,4.3,"oklahoma",2021-06-01
2021,"Jul",60.9,58.5,1860462,1785572,74890,4,"oklahoma",2021-07-01
2021,"Aug",60.8,58.5,1858589,1789721,68868,3.7,"oklahoma",2021-08-01
2021,"Sep",60.7,58.6,1857497,1794677,62820,3.4,"oklahoma",2021-09-01
2021,"Oct",60.7,58.8,1858906,1800779,58127,3.1,"oklahoma",2021-10-01
2021,"Nov",60.8,59,1862749,1807587,55162,3,"oklahoma",2021-11-01
2021,"Dec",60.9,59.1,1868502,1814606,53896,2.9,"oklahoma",2021-12-01
2022,"Jan",61.1,59.3,1875165,1821112,54053,2.9,"oklahoma",2022-01-01
2022,"Feb",61.2,59.4,1881088,1826593,54495,2.9,"oklahoma",2022-02-01
2022,"Mar",61.3,59.5,1885695,1830689,55006,2.9,"oklahoma",2022-03-01
2022,"Apr",61.4,59.6,1889001,1833408,55593,2.9,"oklahoma",2022-04-01
2022,"May",61.4,59.5,1891360,1835031,56329,3,"oklahoma",2022-05-01
2022,"Jun",61.4,59.5,1893218,1835945,57273,3,"oklahoma",2022-06-01
2022,"Jul",61.4,59.5,1895067,1836665,58402,3.1,"oklahoma",2022-07-01
2022,"Aug",61.4,59.5,1897547,1838097,59450,3.1,"oklahoma",2022-08-01
2022,"Sep",61.4,59.5,1900919,1840955,59964,3.2,"oklahoma",2022-09-01
2022,"Oct",61.5,59.6,1905397,1845423,59974,3.1,"oklahoma",2022-10-01
2022,"Nov",61.6,59.7,1910983,1851516,59467,3.1,"oklahoma",2022-11-01
2022,"Dec",61.8,59.9,1917583,1858889,58694,3.1,"oklahoma",2022-12-01
2023,"Jan",61.9,60.1,1924736,1866716,58020,3,"oklahoma",2023-01-01
2023,"Feb",62.1,60.3,1931939,1874342,57597,3,"oklahoma",2023-02-01
2023,"Mar",62.3,60.4,1938576,1881134,57442,3,"oklahoma",2023-03-01
2023,"Apr",62.4,60.5,1944572,1886918,57654,3,"oklahoma",2023-04-01
2023,"May",62.5,60.6,1950156,1891658,58498,3,"oklahoma",2023-05-01
2023,"Jun",62.6,60.7,1955801,1895813,59988,3.1,"oklahoma",2023-06-01
2023,"Jul",62.7,60.7,1961727,1899680,62047,3.2,"oklahoma",2023-07-01
2023,"Aug",62.8,60.8,1967439,1903058,64381,3.3,"oklahoma",2023-08-01
2023,"Sep",62.9,60.8,1972416,1905879,66537,3.4,"oklahoma",2023-09-01
2023,"Oct",63,60.8,1976216,1908150,68066,3.4,"oklahoma",2023-10-01
2023,"Nov",63,60.8,1978727,1910013,68714,3.5,"oklahoma",2023-11-01
2023,"Dec",63,60.8,1980108,1911617,68491,3.5,"oklahoma",2023-12-01
2024,"Jan",62.9,60.8,1980613,1913093,67520,3.4,"oklahoma",2024-01-01
2024,"Feb",62.9,60.8,1980936,1914513,66423,3.4,"oklahoma",2024-02-01
2024,"Mar",62.9,60.8,1981544,1915909,65635,3.3,"oklahoma",2024-03-01
2024,"Apr",62.8,60.8,1982547,1917341,65206,3.3,"oklahoma",2024-04-01
2024,"May",62.8,60.7,1983897,1918900,64997,3.3,"oklahoma",2024-05-01
2024,"Jun",62.8,60.7,1985271,1920313,64958,3.3,"oklahoma",2024-06-01
2024,"Jul",62.8,60.7,1986590,1921531,65059,3.3,"oklahoma",2024-07-01
2024,"Aug",62.7,60.7,1987925,1922744,65181,3.3,"oklahoma",2024-08-01
2024,"Sep",62.7,60.7,1989116,1923882,65234,3.3,"oklahoma",2024-09-01
2024,"Oct",62.7,60.6,1989827,1924576,65251,3.3,"oklahoma",2024-10-01
2024,"Nov",62.6,60.6,1989804,1924528,65276,3.3,"oklahoma",2024-11-01
2024,"Dec",62.6,60.5,1989648,1924351,65297,3.3,"oklahoma",2024-12-01
2025,"Jan",62.6,60.6,1991880,1926755,65125,3.3,"oklahoma",2025-01-01
1976,"Jan",63,57,1080995,978055,102940,9.5,"oregon",1976-01-01
1976,"Feb",62.8,56.8,1080139,977368,102771,9.5,"oregon",1976-02-01
1976,"Mar",62.6,56.7,1079205,977310,101895,9.4,"oregon",1976-03-01
1976,"Apr",62.5,56.7,1080341,980025,100316,9.3,"oregon",1976-04-01
1976,"May",62.6,56.8,1083526,984398,99128,9.1,"oregon",1976-05-01
1976,"Jun",62.7,57,1089071,990241,98830,9.1,"oregon",1976-06-01
1976,"Jul",63,57.3,1096083,996505,99578,9.1,"oregon",1976-07-01
1976,"Aug",63.2,57.4,1103240,1002282,100958,9.2,"oregon",1976-08-01
1976,"Sep",63.4,57.6,1110067,1007771,102296,9.2,"oregon",1976-09-01
1976,"Oct",63.6,57.7,1116315,1012804,103511,9.3,"oregon",1976-10-01
1976,"Nov",63.7,57.8,1121833,1017475,104358,9.3,"oregon",1976-11-01
1976,"Dec",63.8,57.9,1126552,1022112,104440,9.3,"oregon",1976-12-01
1977,"Jan",63.8,58,1130783,1027161,103622,9.2,"oregon",1977-01-01
1977,"Feb",63.9,58.1,1134867,1033236,101631,9,"oregon",1977-02-01
1977,"Mar",63.9,58.4,1138709,1040300,98409,8.6,"oregon",1977-03-01
1977,"Apr",63.9,58.6,1142201,1047960,94241,8.3,"oregon",1977-04-01
1977,"May",63.9,58.9,1145356,1055644,89712,7.8,"oregon",1977-05-01
1977,"Jun",63.9,59.1,1148497,1063102,85395,7.4,"oregon",1977-06-01
1977,"Jul",63.9,59.4,1152072,1070390,81682,7.1,"oregon",1977-07-01
1977,"Aug",64,59.6,1156272,1077592,78680,6.8,"oregon",1977-08-01
1977,"Sep",64,59.8,1160844,1084787,76057,6.6,"oregon",1977-09-01
1977,"Oct",64.1,60.1,1165536,1092067,73469,6.3,"oregon",1977-10-01
1977,"Nov",64.2,60.3,1170400,1099418,70982,6.1,"oregon",1977-11-01
1977,"Dec",64.3,60.5,1175368,1106443,68925,5.9,"oregon",1977-12-01
1978,"Jan",64.4,60.7,1180527,1113078,67449,5.7,"oregon",1978-01-01
1978,"Feb",64.5,60.9,1186031,1119168,66863,5.6,"oregon",1978-02-01
1978,"Mar",64.6,61,1191880,1124664,67216,5.6,"oregon",1978-03-01
1978,"Apr",64.8,61.1,1197988,1129704,68284,5.7,"oregon",1978-04-01
1978,"May",64.9,61.1,1204086,1134203,69883,5.8,"oregon",1978-05-01
1978,"Jun",65,61.2,1209734,1138022,71712,5.9,"oregon",1978-06-01
1978,"Jul",65.1,61.2,1214866,1141130,73736,6.1,"oregon",1978-07-01
1978,"Aug",65.2,61.1,1219203,1143192,76011,6.2,"oregon",1978-08-01
1978,"Sep",65.2,61,1222425,1143890,78535,6.4,"oregon",1978-09-01
1978,"Oct",65.2,60.8,1224975,1143779,81196,6.6,"oregon",1978-10-01
1978,"Nov",65.1,60.7,1227201,1143465,83736,6.8,"oregon",1978-11-01
1978,"Dec",65,60.5,1229029,1143267,85762,7,"oregon",1978-12-01
1979,"Jan",64.9,60.3,1230430,1143574,86856,7.1,"oregon",1979-01-01
1979,"Feb",64.8,60.2,1231563,1144777,86786,7,"oregon",1979-02-01
1979,"Mar",64.7,60.2,1233067,1147191,85876,7,"oregon",1979-03-01
1979,"Apr",64.7,60.2,1235560,1150783,84777,6.9,"oregon",1979-04-01
1979,"May",64.7,60.3,1239218,1155279,83939,6.8,"oregon",1979-05-01
1979,"Jun",64.7,60.4,1243653,1159932,83721,6.7,"oregon",1979-06-01
1979,"Jul",64.8,60.5,1248314,1164354,83960,6.7,"oregon",1979-07-01
1979,"Aug",64.9,60.5,1253092,1168748,84344,6.7,"oregon",1979-08-01
1979,"Sep",65,60.6,1257893,1173390,84503,6.7,"oregon",1979-09-01
1979,"Oct",65,60.7,1261794,1177930,83864,6.6,"oregon",1979-10-01
1979,"Nov",65,60.7,1264668,1182115,82553,6.5,"oregon",1979-11-01
1979,"Dec",65,60.8,1267441,1185665,81776,6.5,"oregon",1979-12-01
1980,"Jan",65,60.8,1270801,1187769,83032,6.5,"oregon",1980-01-01
1980,"Feb",65,60.6,1274830,1187569,87261,6.8,"oregon",1980-02-01
1980,"Mar",65.1,60.3,1279096,1184867,94229,7.4,"oregon",1980-03-01
1980,"Apr",65.1,59.9,1282873,1180296,102577,8,"oregon",1980-04-01
1980,"May",65.2,59.6,1285788,1175282,110506,8.6,"oregon",1980-05-01
1980,"Jun",65.2,59.4,1288091,1171694,116397,9,"oregon",1980-06-01
1980,"Jul",65.3,59.2,1290030,1170781,119249,9.2,"oregon",1980-07-01
1980,"Aug",65.3,59.3,1292227,1173039,119188,9.2,"oregon",1980-08-01
1980,"Sep",65.4,59.5,1295516,1177887,117629,9.1,"oregon",1980-09-01
1980,"Oct",65.6,59.7,1300551,1184057,116494,9,"oregon",1980-10-01
1980,"Nov",65.8,60,1307127,1190309,116818,8.9,"oregon",1980-11-01
1980,"Dec",66.1,60.2,1314367,1195888,118479,9,"oregon",1980-12-01
1981,"Jan",66.4,60.3,1321167,1200319,120848,9.1,"oregon",1981-01-01
1981,"Feb",66.6,60.4,1326404,1203355,123049,9.3,"oregon",1981-02-01
1981,"Mar",66.7,60.5,1329608,1205173,124435,9.4,"oregon",1981-03-01
1981,"Apr",66.7,60.4,1330926,1205978,124948,9.4,"oregon",1981-04-01
1981,"May",66.6,60.4,1330992,1206056,124936,9.4,"oregon",1981-05-01
1981,"Jun",66.5,60.3,1330399,1205329,125070,9.4,"oregon",1981-06-01
1981,"Jul",66.4,60.1,1329785,1203596,126189,9.5,"oregon",1981-07-01
1981,"Aug",66.4,60,1329297,1200698,128599,9.7,"oregon",1981-08-01
1981,"Sep",66.3,59.8,1328615,1196760,131855,9.9,"oregon",1981-09-01
1981,"Oct",66.3,59.5,1327655,1192126,135529,10.2,"oregon",1981-10-01
1981,"Nov",66.2,59.3,1326030,1186805,139225,10.5,"oregon",1981-11-01
1981,"Dec",66.1,59,1323870,1181412,142458,10.8,"oregon",1981-12-01
1982,"Jan",66,58.8,1321615,1176885,144730,11,"oregon",1982-01-01
1982,"Feb",65.9,58.6,1320066,1174060,146006,11.1,"oregon",1982-02-01
1982,"Mar",65.9,58.5,1319498,1173012,146486,11.1,"oregon",1982-03-01
1982,"Apr",65.9,58.6,1319891,1173391,146500,11.1,"oregon",1982-04-01
1982,"May",65.9,58.6,1320987,1174505,146482,11.1,"oregon",1982-05-01
1982,"Jun",66,58.7,1322591,1175705,146886,11.1,"oregon",1982-06-01
1982,"Jul",66.1,58.7,1324596,1176475,148121,11.2,"oregon",1982-07-01
1982,"Aug",66.2,58.7,1327081,1176698,150383,11.3,"oregon",1982-08-01
1982,"Sep",66.4,58.7,1330346,1176864,153482,11.5,"oregon",1982-09-01
1982,"Oct",66.5,58.7,1334008,1177370,156638,11.7,"oregon",1982-10-01
1982,"Nov",66.7,58.8,1337552,1178621,158931,11.9,"oregon",1982-11-01
1982,"Dec",66.8,58.9,1339940,1180346,159594,11.9,"oregon",1982-12-01
1983,"Jan",66.9,59,1340939,1182539,158400,11.8,"oregon",1983-01-01
1983,"Feb",66.9,59.1,1341089,1185471,155618,11.6,"oregon",1983-02-01
1983,"Mar",66.8,59.3,1340829,1188717,152112,11.3,"oregon",1983-03-01
1983,"Apr",66.8,59.4,1340689,1191781,148908,11.1,"oregon",1983-04-01
1983,"May",66.8,59.5,1340862,1194230,146632,10.9,"oregon",1983-05-01
1983,"Jun",66.8,59.6,1341224,1195952,145272,10.8,"oregon",1983-06-01
1983,"Jul",66.8,59.6,1341260,1196985,144275,10.8,"oregon",1983-07-01
1983,"Aug",66.7,59.6,1340294,1197198,143096,10.7,"oregon",1983-08-01
1983,"Sep",66.6,59.5,1338126,1196904,141222,10.6,"oregon",1983-09-01
1983,"Oct",66.4,59.5,1335409,1197019,138390,10.4,"oregon",1983-10-01
1983,"Nov",66.2,59.5,1333202,1198267,134935,10.1,"oregon",1983-11-01
1983,"Dec",66.1,59.6,1332527,1200874,131653,9.9,"oregon",1983-12-01
1984,"Jan",66.1,59.7,1333208,1204109,129099,9.7,"oregon",1984-01-01
1984,"Feb",66.1,59.8,1334398,1207064,127334,9.5,"oregon",1984-02-01
1984,"Mar",66.1,59.9,1335869,1209732,126137,9.4,"oregon",1984-03-01
1984,"Apr",66.1,59.9,1337206,1212087,125119,9.4,"oregon",1984-04-01
1984,"May",66.1,60,1338068,1213833,124235,9.3,"oregon",1984-05-01
1984,"Jun",66.1,60,1338210,1214788,123422,9.2,"oregon",1984-06-01
1984,"Jul",66,59.9,1337707,1214999,122708,9.2,"oregon",1984-07-01
1984,"Aug",65.9,59.9,1336932,1214715,122217,9.1,"oregon",1984-08-01
1984,"Sep",65.9,59.9,1335786,1213693,122093,9.1,"oregon",1984-09-01
1984,"Oct",65.8,59.8,1334324,1211971,122353,9.2,"oregon",1984-10-01
1984,"Nov",65.8,59.7,1332872,1210145,122727,9.2,"oregon",1984-11-01
1984,"Dec",65.7,59.7,1331619,1208872,122747,9.2,"oregon",1984-12-01
1985,"Jan",65.7,59.6,1330734,1208514,122220,9.2,"oregon",1985-01-01
1985,"Feb",65.7,59.7,1329924,1208624,121300,9.1,"oregon",1985-02-01
1985,"Mar",65.6,59.7,1328501,1208474,120027,9,"oregon",1985-03-01
